36.505,1.21683,28.1402,19.6015,
36.605,1.22017,28.1747,19.6953,
36.705,1.2235,28.2089,19.7893,
36.805,1.22683,28.2428,19.8834,
36.905,1.23017,28.2763,19.9776,
37.005,1.2335,28.3096,20.0719,
37.105,1.23683,28.3425,20.1663,
37.205,1.24017,28.3751,20.2608,
37.305,1.2435,28.4075,20.3555,
37.405,1.24683,28.4394,20.4502,
37.505,1.25017,28.4711,20.5451,
37.605,1.2535,28.5025,20.64,
37.705,1.25683,28.5335,20.7351,
37.805,1.26017,28.5642,20.8303,
37.905,1.2635,28.5946,20.9255,
38.005,1.26683,28.6247,21.0209,
38.105,1.27017,28.6545,21.1164,
38.205,1.2735,28.684,21.2119,
38.305,1.27683,28.7131,21.3076,
38.405,1.28017,28.7419,21.4033,
38.505,1.2835,28.7704,21.4992,
38.605,1.28683,28.7986,21.5951,
38.705,1.29017,28.8264,21.6912,
38.805,1.2935,28.854,21.7873,
38.905,1.29683,28.8812,21.8835,
39.005,1.30017,28.9081,21.9799,
39.105,1.3035,28.9347,22.0763,
39.205,1.30683,28.9609,22.1728,
39.305,1.31017,28.9868,22.2693,
39.405,1.3135,29.0124,22.366,
39.505,1.31683,29.0377,22.4628,
39.605,1.32017,29.0627,22.5596,
39.705,1.3235,29.0873,22.6565,
39.805,1.32683,29.1117,22.7535,
39.905,1.33017,29.1356,22.8506,
40.005,1.3335,29.1593,22.9477,
40.105,1.33683,29.1827,23.045,
40.205,1.34017,29.2057,23.1423,
40.305,1.3435,29.2284,23.2397,
40.405,1.34683,29.2508,23.3371,
40.505,1.35017,29.2728,23.4347,
40.605,1.3535,29.2945,23.5323,
40.705,1.35683,29.3159,23.63,
40.805,1.36017,29.337,23.7277,
40.905,1.3635,29.3577,23.8256,
41.005,1.36683,29.3782,23.9235,
41.105,1.37017,29.3982,24.0214,
41.205,1.3735,29.418,24.1194,
41.305,1.37683,29.4374,24.2175,
41.405,1.38017,29.4566,24.3157,
41.505,1.3835,29.4753,24.4139,
41.605,1.38683,29.4938,24.5122,
41.705,1.39017,29.5119,24.6105,
41.805,1.3935,29.5297,24.7089,
41.905,1.39683,29.5472,24.8074,
42.005,1.40017,29.5643,24.9059,
42.105,1.4035,29.5812,25.0045,
42.205,1.40683,29.5976,25.1031,
42.305,1.41017,29.6138,25.2018,
42.405,1.4135,29.6296,25.3005,
42.505,1.41683,29.6451,25.3993,
42.605,1.42017,29.6603,25.4982,
42.705,1.4235,29.6751,25.5971,
42.805,1.42683,29.6897,25.696,
42.905,1.43017,29.7038,25.795,
43.005,1.4335,29.7177,25.894,
43.105,1.43683,29.7312,25.9931,
43.205,1.44017,29.7444,26.0923,
43.305,1.4435,29.7573,26.1914,
43.405,1.44683,29.7698,26.2906,
43.505,1.45017,29.782,26.3899,
43.605,1.4535,29.7939,26.4892,
43.705,1.45683,29.8054,26.5885,
43.805,1.46017,29.8166,26.6879,
43.905,1.4635,29.8275,26.7873,
44.005,1.46683,29.838,26.8867,
44.105,1.47017,29.8482,26.9862,
44.205,1.4735,29.8581,27.0857,
44.305,1.47683,29.8677,27.1853,
44.405,1.48017,29.8769,27.2848,
44.505,1.4835,29.8858,27.3844,
44.605,1.48683,29.8943,27.4841,
44.705,1.49017,29.9025,27.5837,
44.805,1.4935,29.9104,27.6834,
44.905,1.49683,29.918,27.7831,
45.005,1.50017,29.9252,27.8829,
45.105,1.5035,29.9321,27.9826,
45.205,1.50683,29.9387,28.0824,
45.305,1.51017,29.9449,28.1822,
45.405,1.5135,29.9508,28.2821,
45.505,1.51683,29.9563,28.3819,
45.605,1.52017,29.9616,28.4818,
45.705,1.5235,29.9665,28.5816,
45.805,1.52683,29.971,28.6815,
45.905,1.53017,29.9752,28.7814,
46.005,1.5335,29.9791,28.8814,
46.105,1.53683,29.9827,28.9813,
46.205,1.54017,29.9859,29.0813,
46.305,1.5435,29.9888,29.1812,
46.405,1.54683,29.9914,29.2812,
46.505,1.55017,29.9936,29.3812,
46.605,1.5535,29.9955,29.4811,
46.705,1.55683,29.9971,29.5811,
46.805,1.56017,29.9983,29.6811,
46.905,1.5635,29.9992,29.7811,
47.005,1.56683,29.9998,29.8811,
47.105,1.57017,30,29.9811,
47.205,1.5735,29.9999,30.0811,
47.305,1.57683,29.9995,30.1811,
47.405,1.58017,29.9987,30.2811,
47.505,1.5835,29.9976,30.3811,
47.605,1.58683,29.9961,30.4811,
47.705,1.59017,29.9944,30.5811,
47.805,1.5935,29.9923,30.6811,
47.905,1.59683,29.9898,30.781,
48.005,1.60017,29.9871,30.881,
48.105,1.6035,29.984,30.9809,
48.205,1.60683,29.9805,31.0809,
48.305,1.61017,29.9768,31.1808,
48.405,1.6135,29.9727,31.2807,
48.505,1.61683,29.9682,31.3806,
48.605,1.62017,29.9634,31.4805,
48.705,1.6235,29.9583,31.5804,
48.805,1.62683,29.9529,31.6802,
48.905,1.63017,29.9471,31.7801,
49.005,1.6335,29.941,31.8799,
49.105,1.63683,29.9346,31.9797,
49.205,1.64017,29.9278,32.0794,
49.305,1.6435,29.9208,32.1792,
49.405,1.64683,29.9133,32.2789,
49.505,1.65017,29.9056,32.3786,
49.605,1.6535,29.8975,32.4783,
49.705,1.65683,29.889,32.5779,
49.805,1.66017,29.8803,32.6775,
49.905,1.6635,29.8712,32.7771,
50.005,1.66683,29.8618,32.8767,
50.105,1.67017,29.852,32.9762,
50.205,1.6735,29.8419,33.0757,
50.305,1.67683,29.8315,33.1752,
50.405,1.68017,29.8208,33.2746,
50.505,1.6835,29.8097,33.374,
50.605,1.68683,29.7983,33.4733,
50.705,1.69017,29.7865,33.5726,
50.805,1.6935,29.7744,33.6719,
50.905,1.69683,29.762,33.7711,
51.005,1.70017,29.7493,33.8703,
51.105,1.7035,29.7362,33.9694,
51.205,1.70683,29.7228,34.0685,
51.305,1.71017,29.7091,34.1676,
51.405,1.7135,29.6951,34.2666,
51.505,1.71683,29.6807,34.3656,
51.605,1.72017,29.666,34.4645,
51.705,1.7235,29.6509,34.5633,
51.805,1.72683,29.6355,34.6621,
51.905,1.73017,29.6198,34.7609,
52.005,1.7335,29.6038,34.8596,
52.105,1.73683,29.5874,34.9583,
52.205,1.74017,29.5707,35.0569,
52.305,1.7435,29.5537,35.1554,
52.405,1.74683,29.5364,35.2539,
52.505,1.75017,29.5187,35.3523,
52.605,1.7535,29.5007,35.4507,
52.705,1.75683,29.4824,35.549,
52.805,1.76017,29.4637,35.6472,
52.905,1.7635,29.4447,35.7454,
53.005,1.76683,29.4254,35.8435,
53.105,1.77017,29.4057,35.9416,
53.205,1.7735,29.3858,36.0396,
53.305,1.77683,29.3655,36.1375,
53.405,1.78017,29.3449,36.2353,
53.505,1.7835,29.3239,36.3331,
53.605,1.78683,29.3026,36.4308,
53.705,1.79017,29.281,36.5285,
53.805,1.7935,29.2591,36.626,
53.905,1.79683,29.2369,36.7235,
54.005,1.80017,29.2143,36.8209,
54.105,1.8035,29.1914,36.9183,
54.205,1.80683,29.1682,37.0155,
54.305,1.81017,29.1446,37.1127,
54.405,1.8135,29.1208,37.2098,
54.505,1.81683,29.0966,37.3069,
54.605,1.82017,29.072,37.4038,
54.705,1.8235,29.0472,37.5007,
54.805,1.82683,29.022,37.5975,
54.905,1.83017,28.9966,37.6942,
55.005,1.8335,28.9707,37.7908,
55.105,1.83683,28.9446,37.8873,
55.205,1.84017,28.9182,37.9837,
55.305,1.8435,28.8914,38.0801,
55.405,1.84683,28.8643,38.1763,
55.505,1.85017,28.8369,38.2725,
55.605,1.8535,28.8091,38.3686,
55.705,1.85683,28.7811,38.4646,
55.805,1.86017,28.7527,38.5605,
55.905,1.8635,28.724,38.6563,
56.005,1.86683,28.695,38.752,
56.105,1.87017,28.6657,38.8476,
56.205,1.8735,28.636,38.9431,
56.305,1.87683,28.6061,39.0385,
56.405,1.88017,28.5758,39.1338,
56.505,1.8835,28.5452,39.229,
56.605,1.88683,28.5142,39.3241,
56.705,1.89017,28.483,39.4191,
56.805,1.8935,28.4514,39.514,
56.905,1.89683,28.4196,39.6087,
57.005,1.90017,28.3874,39.7034,
57.105,1.9035,28.3549,39.798,
57.205,1.90683,28.3221,39.8924,
57.305,1.91017,28.2889,39.9868,
57.405,1.9135,28.2555,40.081,
57.505,1.91683,28.2217,40.1752,
57.605,1.92017,28.1877,40.2692,
57.705,1.9235,28.1533,40.3631,
57.805,1.92683,28.1186,40.4569,
57.905,1.93017,28.0836,40.5505,
58.005,1.9335,28.0482,40.6441,
58.105,1.93683,28.0126,40.7375,
58.205,1.94017,27.9766,40.8308,
58.305,1.9435,27.9404,40.924,
58.405,1.94683,27.9038,41.0171,
58.505,1.95017,27.8669,41.1101,
58.605,1.9535,27.8298,41.2029,
58.705,1.95683,27.7923,41.2956,
58.805,1.96017,27.7545,41.3882,
58.905,1.9635,27.7163,41.4806,
59.005,1.96683,27.6779,41.573,
59.105,1.97017,27.6392,41.6651,
59.205,1.9735,27.6001,41.7572,
59.305,1.97683,27.5608,41.8491,
59.405,1.98017,27.5212,41.941,
59.505,1.9835,27.4812,42.0326,
59.605,1.98683,27.4409,42.1242,
59.705,1.99017,27.4004,42.2156,
59.805,1.9935,27.3595,42.3068,
59.905,1.99683,27.3183,42.398,
60.005,2.00017,27.2768,42.4889,
60.105,2.0035,27.2351,42.5798,
60.205,2.00683,27.193,42.6705,
60.305,2.01017,27.1506,42.7611,
60.405,2.0135,27.1079,42.8515,
60.505,2.01683,27.0649,42.9418,
